tree ID,site ID,year,seeds,ring width,dbh,summer temp,water deficit,VPD
1,Killerton,1987,124,1.36,105.6,19.41196678,-40.21138939,0.000271862
1,Killerton,1988,45,1.34,105.9,18.93360613,-26.73533351,0.000291473
1,Killerton,1989,99,0.525,106.2,22.55770441,-81.83753649,0.000354154
1,Killerton,1990,199,0.295,106.5,20.32491758,-58.1923259,0.000349836
1,Killerton,1991,9,1.065,106.8,18.06639304,-22.2663195,0.000236316
1,Killerton,1992,145,0.9,107.1,20.67852413,-52.51152892,0.000311804
1,Killerton,1993,211,0.65,107.4,19.37344219,1.392644426,0.000267602
1,Killerton,1994,2,1.01,107.7,19.82131103,-33.44124329,0.000277537
1,Killerton,1995,166,0.77,108,20.93622904,-61.73940745,0.000332328
1,Killerton,1996,40,1.035,108.3,19.8068848,-41.46822708,0.000295562
1,Killerton,1997,121,1.1,108.6,19.21458973,-21.24406467,0.000264832
1,Killerton,1998,32,2.055,108.9,18.77737663,-25.52288953,0.000265286
1,Killerton,1999,109,1.955,109.2,19.9221307,-43.07056447,0.000299906
1,Killerton,2000,175,0.815,109.5,19.16049138,-42.62654985,0.000265962
1,Killerton,2001,44,1.53,109.8,19.61163891,-48.70342263,0.000300944
1,Killerton,2002,322,0.77,110.1,17.97147501,-13.1284293,0.000251232
1,Killerton,2003,3,0.9,110.4,20.02606513,-25.39785955,0.000267958
1,Killerton,2004,162,0.525,110.7,19.95016349,-40.20563481,0.000263059
1,Killerton,2005,0,0.835,111,20.3940979,-29.62091745,0.000268743
1,Killerton,2006,318,1.015,111.3,21.90721263,-35.27414188,0.000323089
1,Killerton,2007,81,0.935,111.6,18.97442581,26.9123588,0.000248841
1,Killerton,2008,56,1.37,111.9,19.18819629,-3.07915296,0.000302638
1,Killerton,2009,260,1.165,112.2,19.55524546,0.720708629,0.000291655
1,Killerton,2010,42,0.97,112.5,21.02967166,-56.43551211,0.000290724
1,Killerton,2011,262,0.675,112.8,19.27426186,-57.26972535,0.000328336
1,Killerton,2012,0,0.835,113.1,18.08836025,8.890986177,0.000243765
1,Killerton,2013,250,0.935,113.4,20.91360609,-66.97853763,0.00031324
1,Killerton,2014,77,0.645,113.7,21.13016346,-42.11856678,0.000308644
1,Killerton,2015,30,1.13,114,19.60393399,-32.10812739,0.000307683
1,Killerton,2016,252,1.545,114.3,19.83131103,-51.81326246,0.000251199
1,Killerton,2017,234,0.68,114.6,20.51540938,-32.44435667,0.000288853
1,Killerton,2018,89,0.865,114.9,22.92458965,-81.98284384,0.000368665
1,Killerton,2019,216,0.655,115.2,20.49590118,-56.99325999,0.000314575
1,Killerton,2020,96,1.275,115.5,19.82131103,-36.76305444,0.000348714
1,Killerton,2021,158,1.5,115.8,20.76606511,14.22054439,0.000277378
10,Killerton,1998,8,6.265,80.9,18.77737663,-25.52288953,0.000265286
10,Killerton,1999,38,5.94,81.2,19.9221307,-43.07056447,0.000299906
10,Killerton,2000,154,4.01,81.5,19.16049138,-42.62654985,0.000265962
10,Killerton,2001,44,5.365,81.8,19.61163891,-48.70342263,0.000300944
10,Killerton,2002,274,5.345,82.1,17.97147501,-13.1284293,0.000251232
10,Killerton,2003,11,5.615,82.4,20.02606513,-25.39785955,0.000267958
10,Killerton,2004,129,2.09,82.7,19.95016349,-40.20563481,0.000263059
10,Killerton,2005,0,2.435,83,20.3940979,-29.62091745,0.000268743
10,Killerton,2006,174,2.545,83.3,21.90721263,-35.27414188,0.000323089
10,Killerton,2007,18,3.69,83.6,18.97442581,26.9123588,0.000248841
10,Killerton,2008,17,4.11,83.9,19.18819629,-3.07915296,0.000302638
10,Killerton,2009,42,3.715,84.2,19.55524546,0.720708629,0.000291655
10,Killerton,2010,48,3.66,84.5,21.02967166,-56.43551211,0.000290724
10,Killerton,2011,124,3.485,84.8,19.27426186,-57.26972535,0.000328336
10,Killerton,2012,0,4.145,85.1,18.08836025,8.890986177,0.000243765
10,Killerton,2013,140,1.615,85.4,20.91360609,-66.97853763,0.00031324
10,Killerton,2014,36,2.53,85.7,21.13016346,-42.11856678,0.000308644
10,Killerton,2015,16,3.885,86,19.60393399,-32.10812739,0.000307683
10,Killerton,2016,154,4.56,86.3,19.83131103,-51.81326246,0.000251199
10,Killerton,2017,94,4.155,86.6,20.51540938,-32.44435667,0.000288853
10,Killerton,2018,96,1.765,86.9,22.92458965,-81.98284384,0.000368665
10,Killerton,2019,196,3.435,87.2,20.49590118,-56.99325999,0.000314575
10,Killerton,2020,54,5.67,87.5,19.82131103,-36.76305444,0.000348714
10,Killerton,2021,40,5.28,87.8,20.76606511,14.22054439,0.000277378
2a,Killerton,2006,234,0.785,98.3,21.90721263,-35.27414188,0.000323089
2a,Killerton,2007,81,1.125,98.6,18.97442581,26.9123588,0.000248841
2a,Killerton,2008,47,1.595,98.9,19.18819629,-3.07915296,0.000302638
2a,Killerton,2009,,0.82,99.2,19.55524546,0.720708629,0.000291655
2a,Killerton,2010,56,0.875,99.5,21.02967166,-56.43551211,0.000290724
2a,Killerton,2011,282,0.51,99.8,19.27426186,-57.26972535,0.000328336
2a,Killerton,2012,0,1.14,100.1,18.08836025,8.890986177,0.000243765
2a,Killerton,2013,170,0.575,100.4,20.91360609,-66.97853763,0.00031324
2a,Killerton,2014,96,0.615,100.7,21.13016346,-42.11856678,0.000308644
2a,Killerton,2015,24,0.79,101,19.60393399,-32.10812739,0.000307683
2a,Killerton,2016,186,1.32,101.3,19.83131103,-51.81326246,0.000251199
2a,Killerton,2017,48,1.475,101.6,20.51540938,-32.44435667,0.000288853
2a,Killerton,2018,18,1.475,101.9,22.92458965,-81.98284384,0.000368665
2a,Killerton,2019,171,0.815,102.2,20.49590118,-56.99325999,0.000314575
2a,Killerton,2020,12,0.685,102.5,19.82131103,-36.76305444,0.000348714
2a,Killerton,2021,106,1.41,102.8,20.76606511,14.22054439,0.000277378
6,Killerton,1983,38,1.67,129.2,22.38983557,-40.69411036,0.000318223
6,Killerton,1984,267,0.27,129.5,21.52213067,-58.71433582,0.000332726
6,Killerton,1985,0,0.82,129.8,19.42196678,-35.838801,0.000267137
6,Killerton,1986,0,0.62,130.1,19.92770447,-32.74223002,0.000277348
6,Killerton,1987,189,1.12,130.4,19.41196678,-40.21138939,0.000271862
6,Killerton,1988,87,1.61,130.7,18.93360613,-26.73533351,0.000291473
6,Killerton,1989,271,1.88,131,22.55770441,-81.83753649,0.000354154
6,Killerton,1990,213,1.08,131.3,20.32491758,-58.1923259,0.000349836
6,Killerton,1991,,1.37,131.6,18.06639304,-22.2663195,0.000236316
6,Killerton,1992,5,1.24,131.9,20.67852413,-52.51152892,0.000311804
6,Killerton,1993,224,0.77,132.2,19.37344219,1.392644426,0.000267602
6,Killerton,1994,0,1.12,132.5,19.82131103,-33.44124329,0.000277537
6,Killerton,1995,143,0.98,132.8,20.93622904,-61.73940745,0.000332328
6,Killerton,1996,53,1.16,133.1,19.8068848,-41.46822708,0.000295562
6,Killerton,1997,166,1.7,133.4,19.21458973,-21.24406467,0.000264832
6,Killerton,1998,87,2.25,133.7,18.77737663,-25.52288953,0.000265286
6,Killerton,1999,143,2.01,134,19.9221307,-43.07056447,0.000299906
6,Killerton,2000,201,0.65,134.3,19.16049138,-42.62654985,0.000265962
6,Killerton,2001,0,1.09,134.6,19.61163891,-48.70342263,0.000300944
6,Killerton,2002,340,0.82,134.9,17.97147501,-13.1284293,0.000251232
6,Killerton,2003,6,1.18,135.2,20.02606513,-25.39785955,0.000267958
6,Killerton,2004,181,0.49,135.5,19.95016349,-40.20563481,0.000263059
6,Killerton,2005,0,1.29,135.8,20.3940979,-29.62091745,0.000268743
6,Killerton,2006,121,1.16,136.1,21.90721263,-35.27414188,0.000323089
6,Killerton,2007,128,2.01,136.4,18.97442581,26.9123588,0.000248841
6,Killerton,2008,19,2.49,136.7,19.18819629,-3.07915296,0.000302638
6,Killerton,2009,233,1.94,137,19.55524546,0.720708629,0.000291655
6,Killerton,2010,35,1.84,137.3,21.02967166,-56.43551211,0.000290724
6,Killerton,2011,248,0.69,137.6,19.27426186,-57.26972535,0.000328336
6,Killerton,2012,0,1.34,137.9,18.08836025,8.890986177,0.000243765
6,Killerton,2013,200,1.11,138.2,20.91360609,-66.97853763,0.00031324
6,Killerton,2014,91,0.75,138.5,21.13016346,-42.11856678,0.000308644
6,Killerton,2015,0,1.14,138.8,19.60393399,-32.10812739,0.000307683
6,Killerton,2016,202,1.85,139.1,19.83131103,-51.81326246,0.000251199
6,Killerton,2017,140,1.34,139.4,20.51540938,-32.44435667,0.000288853
6,Killerton,2018,120,0.83,139.7,22.92458965,-81.98284384,0.000368665
6,Killerton,2019,254,0.45,140,20.49590118,-56.99325999,0.000314575
6,Killerton,2020,18,0.69,140.3,19.82131103,-36.76305444,0.000348714
6,Killerton,2021,152,1,140.6,20.76606511,14.22054439,0.000277378
8,Killerton,1985,0,1.205,116.5,19.42196678,-35.838801,0.000267137
8,Killerton,1986,0,2.93,116.8,19.92770447,-32.74223002,0.000277348
8,Killerton,1987,213,2.86,117.1,19.41196678,-40.21138939,0.000271862
8,Killerton,1988,2,2.52,117.4,18.93360613,-26.73533351,0.000291473
8,Killerton,1989,65,1.52,117.7,22.55770441,-81.83753649,0.000354154
8,Killerton,1990,165,0.585,118,20.32491758,-58.1923259,0.000349836
8,Killerton,1991,0,1.22,118.3,18.06639304,-22.2663195,0.000236316
8,Killerton,1992,96,1.805,118.6,20.67852413,-52.51152892,0.000311804
8,Killerton,1993,202,1.97,118.9,19.37344219,1.392644426,0.000267602
8,Killerton,1994,0,3.2,119.2,19.82131103,-33.44124329,0.000277537
8,Killerton,1995,120,2.385,119.5,20.93622904,-61.73940745,0.000332328
8,Killerton,1996,8,1.88,119.8,19.8068848,-41.46822708,0.000295562
8,Killerton,1997,172,1.94,120.1,19.21458973,-21.24406467,0.000264832
8,Killerton,1998,3,2.48,120.4,18.77737663,-25.52288953,0.000265286
8,Killerton,1999,164,2.38,120.7,19.9221307,-43.07056447,0.000299906
8,Killerton,2000,125,1.595,121,19.16049138,-42.62654985,0.000265962
8,Killerton,2001,0,2.525,121.3,19.61163891,-48.70342263,0.000300944
8,Killerton,2002,310,1.605,121.6,17.97147501,-13.1284293,0.000251232
8,Killerton,2003,10,2.1,121.9,20.02606513,-25.39785955,0.000267958
8,Killerton,2004,99,0.975,122.2,19.95016349,-40.20563481,0.000263059
8,Killerton,2005,0,2.255,122.5,20.3940979,-29.62091745,0.000268743
8,Killerton,2006,236,1.685,122.8,21.90721263,-35.27414188,0.000323089
8,Killerton,2007,42,2.155,123.1,18.97442581,26.9123588,0.000248841
8,Killerton,2008,64,2.365,123.4,19.18819629,-3.07915296,0.000302638
8,Killerton,2009,154,1.655,123.7,19.55524546,0.720708629,0.000291655
8,Killerton,2010,19,2.025,124,21.02967166,-56.43551211,0.000290724
8,Killerton,2011,140,1.22,124.3,19.27426186,-57.26972535,0.000328336
8,Killerton,2012,0,1.71,124.6,18.08836025,8.890986177,0.000243765
8,Killerton,2013,96,1.975,124.9,20.91360609,-66.97853763,0.00031324
8,Killerton,2014,82,2.065,125.2,21.13016346,-42.11856678,0.000308644
8,Killerton,2015,0,2.485,125.5,19.60393399,-32.10812739,0.000307683
8,Killerton,2016,112,2.205,125.8,19.83131103,-51.81326246,0.000251199
8,Killerton,2017,70,1.64,126.1,20.51540938,-32.44435667,0.000288853
8,Killerton,2018,106,1.355,126.4,22.92458965,-81.98284384,0.000368665
8,Killerton,2019,142,1.305,126.7,20.49590118,-56.99325999,0.000314575
8,Killerton,2020,160,1.7,127,19.82131103,-36.76305444,0.000348714
8,Killerton,2021,220,2.44,127.3,20.76606511,14.22054439,0.000277378
2,Nettlebed,1981,0,4.165,78.4,19.28508154,-21.65557728,0.000339642
2,Nettlebed,1982,209,3.35,78.7,21.20475362,-36.28523648,0.000434785
2,Nettlebed,1983,0,3.96,79,23.38147489,-47.29921764,0.000473165
2,Nettlebed,1984,143,1.19,79.3,22.07917983,-45.23087431,0.000458517
2,Nettlebed,1985,0,1.985,79.6,19.68770448,-3.965629481,0.000379998
2,Nettlebed,1986,12,2.89,79.9,21.1303274,-45.78740258,0.000431037
2,Nettlebed,1987,189,2.94,80.2,19.48245858,-16.76309557,0.00036912
2,Nettlebed,1988,0,3.61,80.5,18.87491761,-24.9628503,0.000364756
2,Nettlebed,1989,31,2.59,80.8,23.36491751,-74.66520249,0.000601555
2,Nettlebed,1990,195,0.835,81.1,21.44426182,-67.69132592,0.000530154
2,Nettlebed,1991,0,1.63,81.4,19.956393,-34.33591655,0.000369863
2,Nettlebed,1992,172,1.89,81.7,21.27803231,-48.03993583,0.000480699
2,Nettlebed,1993,123,1.77,82,20.77606511,-36.51999289,0.000433561
2,Nettlebed,1994,7,2.47,82.3,22.69180277,-56.52106854,0.000483663
2,Nettlebed,1995,236,0.835,82.6,22.4104913,-69.24305181,0.000555354
2,Nettlebed,1996,0,1.02,82.9,22.24393393,-63.6103711,0.000488491
2,Nettlebed,1997,198,1.66,83.2,20.95295035,-40.99487111,0.000465125
2,Nettlebed,1998,1,2.62,83.5,19.63950776,-52.85294306,0.000420913
2,Nettlebed,1999,127,3.03,83.8,21.75950771,-55.23812833,0.000486325
2,Nettlebed,2000,184,1.74,84.1,20.49524544,-45.74560066,0.000408197
2,Nettlebed,2001,0,2.2,84.4,21.9327864,-69.92737767,0.000517077
2,Nettlebed,2002,207,1.945,84.7,20.36344217,-24.27696438,0.000407488
2,Nettlebed,2003,0,2.18,85,22.64508146,-64.70703207,0.000510672
2,Nettlebed,2004,145,0.55,85.3,21.67967165,-60.44670314,0.000464031
2,Nettlebed,2005,0,1.18,85.6,21.8375405,-67.13239638,0.00049358
2,Nettlebed,2006,168,1.075,85.9,24.64508142,-65.84186389,0.000625546
2,Nettlebed,2007,77,2.08,86.2,20.04868808,9.668949702,0.000364998
2,Nettlebed,2008,0,2.79,86.5,20.44639299,-29.61465789,0.000465381
2,Nettlebed,2009,126,1.625,86.8,20.97098314,-57.03676233,0.00047717
2,Nettlebed,2010,13,1.57,87.1,22.82131097,-77.64055137,0.000571138
2,Nettlebed,2011,292,1.03,87.4,20.36016348,-43.87757576,0.000479062
2,Nettlebed,2012,0,2.61,87.7,19.34147498,-10.60099727,0.000394227
2,Nettlebed,2013,40,1.805,88,22.46458966,-63.11502638,0.000524274
2,Nettlebed,2014,66,2.055,88.3,22.64934376,-53.93960461,0.000540204
2,Nettlebed,2015,258,2.435,88.6,21.29114707,-55.90494899,0.000510327
2,Nettlebed,2016,236,2.06,88.9,21.15901592,-54.92450357,0.000404922
2,Nettlebed,2017,16,2.24,89.2,22.23557327,-41.60289372,0.000516943
2,Nettlebed,2018,98,1.12,89.5,24.84147485,-90.42955399,0.000671845
2,Nettlebed,2019,1,1.99,89.8,22.04721262,-53.66427471,0.000511704
2,Nettlebed,2020,206,1.345,90.1,21.70491755,-66.16516797,0.000623233
2,Nettlebed,2021,28,1.82,90.4,21.99672082,-23.74586338,0.000449464
7,Nettlebed,1994,0,0.5,45.7,22.69180277,-56.52106854,0.000483663
7,Nettlebed,1995,,0.28,46,22.4104913,-69.24305181,0.000555354
7,Nettlebed,1996,0,0.61,46.3,22.24393393,-63.6103711,0.000488491
7,Nettlebed,1997,111,0.95,46.6,20.95295035,-40.99487111,0.000465125
7,Nettlebed,1998,0,1.37,46.9,19.63950776,-52.85294306,0.000420913
7,Nettlebed,1999,,2.005,47.2,21.75950771,-55.23812833,0.000486325
7,Nettlebed,2000,,0.485,47.5,20.49524544,-45.74560066,0.000408197
7,Nettlebed,2001,,1.135,47.8,21.9327864,-69.92737767,0.000517077
7,Nettlebed,2002,,0.615,48.1,20.36344217,-24.27696438,0.000407488
7,Nettlebed,2003,,0.91,48.4,22.64508146,-64.70703207,0.000510672
7,Nettlebed,2004,,0.135,48.7,21.67967165,-60.44670314,0.000464031
7,Nettlebed,2005,,0.365,49,21.8375405,-67.13239638,0.00049358
7,Nettlebed,2006,,0.445,49.3,24.64508142,-65.84186389,0.000625546
7,Nettlebed,2007,,0.615,49.6,20.04868808,9.668949702,0.000364998
7,Nettlebed,2008,0,1.48,49.9,20.44639299,-29.61465789,0.000465381
7,Nettlebed,2009,102,0.735,50.2,20.97098314,-57.03676233,0.00047717
7,Nettlebed,2010,98,0.305,50.5,22.82131097,-77.64055137,0.000571138
7,Nettlebed,2011,155,0.585,50.8,20.36016348,-43.87757576,0.000479062
7,Nettlebed,2012,0,0.95,51.1,19.34147498,-10.60099727,0.000394227
7,Nettlebed,2013,40,0.54,51.4,22.46458966,-63.11502638,0.000524274
7,Nettlebed,2014,16,0.275,51.7,22.64934376,-53.93960461,0.000540204
7,Nettlebed,2015,92,0.625,52,21.29114707,-55.90494899,0.000510327
7,Nettlebed,2016,64,0.465,52.3,21.15901592,-54.92450357,0.000404922
7,Nettlebed,2017,16,0.3,52.6,22.23557327,-41.60289372,0.000516943
7,Nettlebed,2018,20,0.215,52.9,24.84147485,-90.42955399,0.000671845
7,Nettlebed,2019,1,0.395,53.2,22.04721262,-53.66427471,0.000511704
7,Nettlebed,2020,197,0.37,53.5,21.70491755,-66.16516797,0.000623233
7,Nettlebed,2021,70,0.37,53.8,21.99672082,-23.74586338,0.000449464
8,Nettlebed,2007,81,1.805,88.5,20.04868808,9.668949702,0.000364998
8,Nettlebed,2008,4,3.04,88.8,20.44639299,-29.61465789,0.000465381
8,Nettlebed,2009,120,1.13,89.1,20.97098314,-57.03676233,0.00047717
8,Nettlebed,2010,27,1.025,89.4,22.82131097,-77.64055137,0.000571138
8,Nettlebed,2011,81,0.77,89.7,20.36016348,-43.87757576,0.000479062
8,Nettlebed,2012,0,1.86,90,19.34147498,-10.60099727,0.000394227
8,Nettlebed,2013,20,1.065,90.3,22.46458966,-63.11502638,0.000524274
8,Nettlebed,2014,6,1.005,90.6,22.64934376,-53.93960461,0.000540204
8,Nettlebed,2015,88,1.58,90.9,21.29114707,-55.90494899,0.000510327
8,Nettlebed,2016,50,0.975,91.2,21.15901592,-54.92450357,0.000404922
8,Nettlebed,2017,2,0.785,91.5,22.23557327,-41.60289372,0.000516943
8,Nettlebed,2018,46,0.495,91.8,24.84147485,-90.42955399,0.000671845
8,Nettlebed,2019,0,1.215,92.1,22.04721262,-53.66427471,0.000511704
8,Nettlebed,2020,134,0.995,92.4,21.70491755,-66.16516797,0.000623233
8,Nettlebed,2021,82,1.36,92.7,21.99672082,-23.74586338,0.000449464
9,Nettlebed,2007,2,1.705,49.3,20.04868808,9.668949702,0.000364998
9,Nettlebed,2008,0,2.51,49.6,20.44639299,-29.61465789,0.000465381
9,Nettlebed,2009,117,0.865,49.9,20.97098314,-57.03676233,0.00047717
9,Nettlebed,2010,2,1.075,50.2,22.82131097,-77.64055137,0.000571138
9,Nettlebed,2011,150,0.52,50.5,20.36016348,-43.87757576,0.000479062
9,Nettlebed,2012,0,1.265,50.8,19.34147498,-10.60099727,0.000394227
9,Nettlebed,2013,10,1.52,51.1,22.46458966,-63.11502638,0.000524274
9,Nettlebed,2014,60,1.42,51.4,22.64934376,-53.93960461,0.000540204
9,Nettlebed,2015,86,2.89,51.7,21.29114707,-55.90494899,0.000510327
9,Nettlebed,2016,116,1.445,52,21.15901592,-54.92450357,0.000404922
9,Nettlebed,2017,32,1.955,52.3,22.23557327,-41.60289372,0.000516943
9,Nettlebed,2018,48,0.68,52.6,24.84147485,-90.42955399,0.000671845
9,Nettlebed,2019,2,1.885,52.9,22.04721262,-53.66427471,0.000511704
9,Nettlebed,2020,206,1.285,53.2,21.70491755,-66.16516797,0.000623233
9,Nettlebed,2021,28,1.98,53.5,21.99672082,-23.74586338,0.000449464
5,Nettlebed,2007,187,2.265,88.1,20.04868808,9.668949702,0.000364998
5,Nettlebed,2008,0,2.09,88.4,20.44639299,-29.61465789,0.000465381
5,Nettlebed,2009,29,1.615,88.7,20.97098314,-57.03676233,0.00047717
5,Nettlebed,2010,74,1.295,89,22.82131097,-77.64055137,0.000571138
5,Nettlebed,2011,57,1.415,89.3,20.36016348,-43.87757576,0.000479062
5,Nettlebed,2012,0,2.435,89.6,19.34147498,-10.60099727,0.000394227
5,Nettlebed,2013,18,1.385,89.9,22.46458966,-63.11502638,0.000524274
5,Nettlebed,2014,18,1.23,90.2,22.64934376,-53.93960461,0.000540204
5,Nettlebed,2015,2,1.61,90.5,21.29114707,-55.90494899,0.000510327
5,Nettlebed,2016,62,1.545,90.8,21.15901592,-54.92450357,0.000404922
5,Nettlebed,2017,2,1.6,91.1,22.23557327,-41.60289372,0.000516943
5,Nettlebed,2018,78,0.615,91.4,24.84147485,-90.42955399,0.000671845
5,Nettlebed,2019,1,1.1,91.7,22.04721262,-53.66427471,0.000511704
5,Nettlebed,2020,46,1.4,92,21.70491755,-66.16516797,0.000623233
5,Nettlebed,2021,122,1.135,92.3,21.99672082,-23.74586338,0.000449464
4,Nettlebed,2006,99,1.21,60.1,24.64508142,-65.84186389,0.000625546
4,Nettlebed,2007,18,4.495,60.4,20.04868808,9.668949702,0.000364998
4,Nettlebed,2008,0,4.9,60.7,20.44639299,-29.61465789,0.000465381
4,Nettlebed,2009,100,1.695,61,20.97098314,-57.03676233,0.00047717
4,Nettlebed,2010,5,2.24,61.3,22.82131097,-77.64055137,0.000571138
4,Nettlebed,2011,197,1.665,61.6,20.36016348,-43.87757576,0.000479062
4,Nettlebed,2012,0,3.14,61.9,19.34147498,-10.60099727,0.000394227
4,Nettlebed,2013,38,1.85,62.2,22.46458966,-63.11502638,0.000524274
4,Nettlebed,2014,42,1.79,62.5,22.64934376,-53.93960461,0.000540204
4,Nettlebed,2015,0,2.245,62.8,21.29114707,-55.90494899,0.000510327
4,Nettlebed,2016,82,2.175,63.1,21.15901592,-54.92450357,0.000404922
4,Nettlebed,2017,4,2.055,63.4,22.23557327,-41.60289372,0.000516943
4,Nettlebed,2018,120,0.855,63.7,24.84147485,-90.42955399,0.000671845
4,Nettlebed,2019,3,1.84,64,22.04721262,-53.66427471,0.000511704
4,Nettlebed,2020,73,2.07,64.3,21.70491755,-66.16516797,0.000623233
4,Nettlebed,2021,70,2.565,64.6,21.99672082,-23.74586338,0.000449464
10,Nettlebed,2007,2,1.815,58.5,20.04868808,9.668949702,0.000364998
10,Nettlebed,2008,0,1.905,58.8,20.44639299,-29.61465789,0.000465381
10,Nettlebed,2009,179,0.725,59.1,20.97098314,-57.03676233,0.00047717
10,Nettlebed,2010,39,0.8,59.4,22.82131097,-77.64055137,0.000571138
10,Nettlebed,2011,71,0.73,59.7,20.36016348,-43.87757576,0.000479062
10,Nettlebed,2012,0,1.025,60,19.34147498,-10.60099727,0.000394227
10,Nettlebed,2013,16,0.685,60.3,22.46458966,-63.11502638,0.000524274
10,Nettlebed,2014,80,0.72,60.6,22.64934376,-53.93960461,0.000540204
10,Nettlebed,2015,14,0.86,60.9,21.29114707,-55.90494899,0.000510327
10,Nettlebed,2016,90,0.87,61.2,21.15901592,-54.92450357,0.000404922
10,Nettlebed,2017,94,0.865,61.5,22.23557327,-41.60289372,0.000516943
10,Nettlebed,2018,178,0.655,61.8,24.84147485,-90.42955399,0.000671845
10,Nettlebed,2019,0,1.1,62.1,22.04721262,-53.66427471,0.000511704
10,Nettlebed,2020,90,0.71,62.4,21.70491755,-66.16516797,0.000623233
10,Nettlebed,2021,84,1.14,62.7,21.99672082,-23.74586338,0.000449464
11,Nettlebed,2007,7,1.105,67.8,20.04868808,9.668949702,0.000364998
11,Nettlebed,2008,0,2.14,68.1,20.44639299,-29.61465789,0.000465381
11,Nettlebed,2009,65,1.455,68.4,20.97098314,-57.03676233,0.00047717
11,Nettlebed,2010,1,1.465,68.7,22.82131097,-77.64055137,0.000571138
11,Nettlebed,2011,42,1.2,69,20.36016348,-43.87757576,0.000479062
11,Nettlebed,2012,0,1.765,69.3,19.34147498,-10.60099727,0.000394227
11,Nettlebed,2013,0,1.055,69.6,22.46458966,-63.11502638,0.000524274
11,Nettlebed,2014,12,0.915,69.9,22.64934376,-53.93960461,0.000540204
11,Nettlebed,2015,0,1.15,70.2,21.29114707,-55.90494899,0.000510327
11,Nettlebed,2016,36,1.365,70.5,21.15901592,-54.92450357,0.000404922
11,Nettlebed,2017,0,1.45,70.8,22.23557327,-41.60289372,0.000516943
11,Nettlebed,2018,412,1.045,71.1,24.84147485,-90.42955399,0.000671845
11,Nettlebed,2019,2,1.42,71.4,22.04721262,-53.66427471,0.000511704
11,Nettlebed,2020,8,1.465,71.7,21.70491755,-66.16516797,0.000623233
11,Nettlebed,2021,8,2.53,72,21.99672082,-23.74586338,0.000449464
12,Nettlebed,2007,125,0.46,61.7,20.04868808,9.668949702,0.000364998
12,Nettlebed,2008,0,0.775,62,20.44639299,-29.61465789,0.000465381
12,Nettlebed,2009,12,0.92,62.3,20.97098314,-57.03676233,0.00047717
12,Nettlebed,2010,3,1.265,62.6,22.82131097,-77.64055137,0.000571138
12,Nettlebed,2011,22,0.695,62.9,20.36016348,-43.87757576,0.000479062
12,Nettlebed,2012,0,0.885,63.2,19.34147498,-10.60099727,0.000394227
12,Nettlebed,2013,2,0.74,63.5,22.46458966,-63.11502638,0.000524274
12,Nettlebed,2014,36,0.665,63.8,22.64934376,-53.93960461,0.000540204
12,Nettlebed,2015,14,1.08,64.1,21.29114707,-55.90494899,0.000510327
12,Nettlebed,2016,12,1.105,64.4,21.15901592,-54.92450357,0.000404922
12,Nettlebed,2017,10,0.51,64.7,22.23557327,-41.60289372,0.000516943
12,Nettlebed,2018,236,0.515,65,24.84147485,-90.42955399,0.000671845
12,Nettlebed,2019,7,0.7,65.3,22.04721262,-53.66427471,0.000511704
12,Nettlebed,2020,0,0.89,65.6,21.70491755,-66.16516797,0.000623233
12,Nettlebed,2021,8,0.4,65.9,21.99672082,-23.74586338,0.000449464
3,Nettlebed,1999,150,1.165,51,21.75950771,-55.23812833,0.000486325
3,Nettlebed,2000,190,0.925,51.3,20.49524544,-45.74560066,0.000408197
3,Nettlebed,2001,0,1.155,51.6,21.9327864,-69.92737767,0.000517077
3,Nettlebed,2003,0,0.8,52.2,22.64508146,-64.70703207,0.000510672
3,Nettlebed,2004,183,0.33,52.5,21.67967165,-60.44670314,0.000464031
3,Nettlebed,2005,0,0.47,52.8,21.8375405,-67.13239638,0.00049358
3,Nettlebed,2006,157,0.615,53.1,24.64508142,-65.84186389,0.000625546
3,Nettlebed,2007,136,0.78,53.4,20.04868808,9.668949702,0.000364998
3,Nettlebed,2008,5,1.265,53.7,20.44639299,-29.61465789,0.000465381
3,Nettlebed,2009,202,0.66,54,20.97098314,-57.03676233,0.00047717
3,Nettlebed,2010,7,0.745,54.3,22.82131097,-77.64055137,0.000571138
3,Nettlebed,2011,255,0.53,54.6,20.36016348,-43.87757576,0.000479062
3,Nettlebed,2012,0,1.085,54.9,19.34147498,-10.60099727,0.000394227
3,Nettlebed,2013,152,0.83,55.2,22.46458966,-63.11502638,0.000524274
3,Nettlebed,2014,96,0.835,55.5,22.64934376,-53.93960461,0.000540204
3,Nettlebed,2015,182,0.815,55.8,21.29114707,-55.90494899,0.000510327
3,Nettlebed,2016,234,0.91,56.1,21.15901592,-54.92450357,0.000404922
3,Nettlebed,2017,104,0.485,56.4,22.23557327,-41.60289372,0.000516943
3,Nettlebed,2018,130,0.31,56.7,24.84147485,-90.42955399,0.000671845
3,Nettlebed,2019,31,0.78,57,22.04721262,-53.66427471,0.000511704
3,Nettlebed,2020,238,0.535,57.3,21.70491755,-66.16516797,0.000623233
3,Nettlebed,2021,28,0.72,57.6,21.99672082,-23.74586338,0.000449464
1,Nettlebed,1981,0,1.965,52.3,19.28508154,-21.65557728,0.000339642
1,Nettlebed,1982,,1.335,52.6,21.20475362,-36.28523648,0.000434785
